Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
Fender,1982,Alder,,Stratocaster Dan Smith,6 String,Sienna Sunburst,Solid,Right-Handed,1799.99
Fender,2019,Alder,American Performer,Telecaster,,,Solid,Right-Handed,1099.99
Fender,,,Fender Telecaster,telecaster,,natural butterscotch,,,1075.00
Squier,,'Basswood, Solid Wood',,Deluxe Jazzmaster,6 String,Candy Apple Red,Jazzmaster Solid,,449.00
Fender,1973,Alder,Fender Telecaster,Telecaster Custom,6 String,Black,Solid,Right-Handed,3599.99
Fender,,,,,,Green,,,925.00
Fender,,,,,,,,,924.99
Fender,,,,,,,,,1899.99
Fender,,,,,,,,,674.99
Fender,,,,,,,,,1304.99
Fender,2016,Alder,,Telecaster,6 String,Aged Cherry Burst,Solid,,1650.00
Fender,,,,,,,,,899.99
Fender,,,,,,,,,999.99
Fender,,,,,,,,,674.99
Fender,,,,Plus,6 String,,,,1099.99
Fender,2019,Alder,,Limited Edition '59 special,6 String,Faded Sonic Blue,Solid,Right-Handed,3895.00
Fender,,,Fender Jaguar,Kurt Cobain,6 String,Lake Placid Blue,Solid,Left-Handed,1250.00
Fender,,,,,,,,,999.99
Fender,2019,,,Player Jazz Bass,4 String,Tidepool Blue,Solid,Right-Handed,674.99
Fender,,,,014-4040-581,,,,,524.99
Fender,,,,,,,,,912.88
Fender,2019,Mahogany,,,6 String,,Semi-Hollow,Right-Handed,1999.99
Fender,1979,Solid Wood,,Stratocaster,6 String,Black,Solid,,1199.00
Fender,,,,American Ultra Stratocaster Maple - Aged Natural,,,,,1999.99
Fender,,,,,,,,,1099.99
Fender,2018,Poplar,,,,,,,399.99
Fender,2019,Mahogany,,'ACOUSTASONICTELE,NATW/BAG',6 String,Brown,,Right-Handed,1999.99
Fender,,,,,,,,,899.99
Squier by Fender,,Basswood,Squier Jazzmaster,J Mascis,6 String,Vintage White,Solid,Right-Handed,449.99
Fender,,Alder,,,,,Solidbody,,624.99
Fender,,Alder,,,,,Solidbody,,499.99
Fender,2018,'Solid Wood, Basswood',,Traditional 50s Stratocaster w/Competition Stripe,6 String,Surf Green,Solid,Right-Handed,749.99
Fender,,Alder,,,,,Solidbody,,824.99
Fender,,,,,,,,,1449.99
Fender,,,,,6 String,,Solid,,1799.99
Fender,,Alder,,Stratocaster HSS,6 String,Red,Solid,Right-Handed,1169.99
Fender,1991,,,,6 String,Turquoise Blue,Stratocaster,,1100.00
Fender,1983-84,Alder,Fender Squier Bullet,Squier Bullet,6 String,Black,Solid,Right-Handed,599.00
Fender,1979,Ash,Fender Stratocaster,Stratocaster Hardtail,6 String,Sunburst,Solid,Right-Handed,2199.99
Fender,2018,Alder,,Stratocaster,6 String,LAke Placid Blue,Solid,,824.99
Fender,,,,0149742328,,,,,749.99
Fender,2019,,,,6 String,Candy Apple Red,,Right-Handed,999.99
Fender,,,,,,,,,764.00
Squier,,,,stratocaster,6 String,,Solid,,499.95
Fender,2016,Ash,American Elite,American Elite Thinline Telecaster,6 String,Natural,Semi-Hollow,Right-Handed,1649.99
Fender,,Alder,,,,,Solidbody,,499.99
Fender,,Alder,,,,,Semi-Hollow Body,,599.99
Fender,2018,Alder,,Telecaster,6 String,Sunburst,Solid,,799.99
Fender,,Solid Wood,,,6 String,Natural,Solid,,1750.00
Fender,,,,0149852303,,,,,899.99
Fender,,,,,,,,,399.99
Fender,2018,Poplar,,,,,,,349.99
Fender,,,,,,,,,2199.00
Does not apply,,,,,,,,,899.99
Fender,,,Player,0144502534-COMBO-STD,6 String,Buttercream,Solid,Right-Handed,714.99
Fender,,,,,,,,,1549.99
Fender,2008,Alder,Fender Stratocaster,'62 Stratocaster ST62-TX/MH,6 String,Jupiter Blue,Solid,Right-Handed,999.99
Moon Custom Guitars,,Ash,,ST,6 String,Sunburst,Solid,Right-Handed,999.99
Fender,2018,'Alder, Semi-Hollow',Fender Special Run,Limited Edition Tele Thinline Super Deluxe,6 String,Satin Black,Semi-Hollow,,999.99
Fender,,,,,,,,,959.00
Fender,,,,0149912372,,,,,899.99
Does not apply,,,,,,,,,1049.99
Fender,2019,Alder,,Vintera '60s Jaguar Modified HH,6 String,Blue,Solid,Right-Handed,1149.99
Fender,2018,'Solid Wood, Alder',PLAYER,PLAYER STRAT PLUS TOP,6 String,TOBACCO SUNBURST,Solid,Right-Handed,649.99
Fender,,,,,,,,,1159.99
Fender,2019,Alder,,Stratocaster,6 String,Polar White,Solid,,649.99
Fender Custom Shop,,Alder,,Custom Shop ZF Stratocaster Music Zoo Exclusive Heavy Relic,6 String,Black,Solid,Right-Handed,3999.99
Fender,,,,0149843347,,,,,949.99
Fender,,,,,,,,,674.99
Fender,,'Rosewood, Alder',,,6 String,,Solid,,1749.99
Squier by Fender,2018,,Contemporary Active,'Contemporary Strat, Reverse Headstock, 2 Humbucker',6 String,Olympic White,Solid,Right-Handed,399.99
Fender,,,,JAZZ BASS,,,,,399.98
Fender,,Alder,,,,,Solidbody,,999.99
Fender,,,,,,,,,1899.99
Fender,,,,,,,,,1100.00
Fender,,,,,,,,,950.88
Fender,2019,Alder,Fender Jazzmaster,Fender Player Jazzmaster,6 String,Yellow,Solid,Right-Handed,599.00
Fender,,Ash,,,6 String,Sienna Sunburst,Solid,,949.99
Fender,,,,,,,,,674.99
Fender,1999,Solid Wood,,Squier Affinity Series,6 String,Custom Swirl Painted,Solid,Right-Handed,369.99
Fender,,,,,,,,,1649.99
Fender,,,,,,,,,924.99
Fender,,,,,,,,,2099.99
Does not apply,,,,,,,,,1999.99
Fender,1999,Alder,Fender Telecaster,American Standard Telecaster,6 String,Ocean Turquoise,Solid,Right-Handed,1199.99
Fender,1982,American Black Walnut,,The Strat,6 String,Walnut,Solid,Right-Handed,3499.99
Fender USA,,,,,,,,,2350.00
Fender,,Basswood,,,6 String,,Solid,,449.99
Fender,1995,,Fender Stratocaster,,,Green,,,750.00
Fender,,,,0143823309,6 String,,,Right-Handed,999.99
Fender,,Ash,Custom Shop,Nocaster,6 String,Nocaster Blonde,Solid,Right-Handed,4400.00
Fender,2019,Ash,Jimmy Page,Fender Jimmy Page Telecaster,6 String,Handpainted,Solid,Right-Handed,1399.99
Fender,,,Fender Vintera,Jaguar HH,,Green,,,1149.99
Fender,2018,Poplar,,,,,,,349.99
Fender,2019,Ash,,,6 String,Multicolor,Solid,Right-Handed,1125.73
Fender,,,,,,,,,674.99
Fender,,,Vintera,0149862357,6 String,Surf Green,Solid,Right-Handed,999.99
Does not apply,,,,Lone Star,,Purple,,,629.00
Fender,2018,Poplar,,,,,,,349.99
Fender,,,,,,,,,1999.99
Fender,,Ash,,,6 String,White Blonde,Solid,,1049.99
Fender,,,,,,,,,399.99
Fender,2005,,Fender Stratocaster,Stratocaster Delux,,Silver,,,1299.99
Fender,,,,,,,,,1124.99
Fender,,,,,,,,,1099.99
Fender,,,,,,,,,949.99
Fender,,,,,,,,,674.99
Fender,,,,,,,,,2395.00
Fender,2019,Alder,Player Series,Player Telecaster,6 String,3 Color Sunburst,Solid,Left-Handed,607.50
Fender,2018,Poplar,,,,,,,399.99
Fender,,,,,,,,,1899.99
Fender,1982,Walnut,American Standard,,6 String,Brown,Solid,Right-Handed,2550.00
Fender,,,,,6 String,,Solid,Right-Handed,3499.00
Fender,,,,,,,,,1159.99
Fender,,,,,,,,,674.99
Fender,,,,,,,,,674.99
Squier,,,Fender Stratocaster,,,Black,Classical,,349.99
Fender,,,,0149912373,,,,,899.99
Fender Custom Shop,,,,,,,,,3920.00
Fender,1981,Solid Wood,,The Strat,6 String,Candy Apple Red,Solid,,1999.00
Fender,,,Fender Stratocaster,,,,,,1599.00
Fender,,,Vintera,0149862304,6 String,Daphne Blue,Solid,Right-Handed,999.99
Fender,,,,,,,,,2499.00
Fender,,Alder,Player Series,Player Stratocaster,6 String,Polar White,Solid,Right-Handed,674.99
Fender,2018,'Solid Wood, Alder',,American Special Telecaster,6,Vintage Blonde,Solid,Right-Handed,999.99
Fender,,,,,,,,,899.99
Fender,,,,,,,,,899.99
Fender Custom Shop,2019,,,1968 Telecaster Paisley Masterbuilt Jason Smith,6 String,shoreline gold,Solid,Right-Handed,4399.00
Fender,,,,,,,,,1249.00
Fender,,,Fender Telecaster,Custom,,Gold,,,825.00
Fender,2019,Ash,,Telecaster,6 String,Nocaster,Solid,,3450.00
Fender,2019,,,American Ultra,6 String,Mocha Burst,Solid,Right-Handed,1899.99
Fender,1996,Alder,,1960 Stratocaster,6 String,Three-Tone Sunburst,Solid,Right-Handed,2599.99
Fender,1988,,,Plus,,Sunburst,,,1225.00
Fender,,,,,,,,,674.99
Squier,,,,Contemporary Active Jazzmaster,6 String,,Solid,,378.00
Squier,,,,,,,,,399.99
Fender,,,,,,,,,819.99
Fender,,,,,,,,,899.99
Fender,1985,Maple,Fender Special Run,Telecaster,6 String,Brown Burst,Solid,Right-Handed,1145.90
Fender,1999,Solid Wood,,Custom Shop Relic,6 String,Daphne Blue,Solid,,3295.95
Fender,2012,'Ash, Maple',Fender Telecaster,Select Telecaster,6 String,Violin Burst,Solid,Right-Handed,2112.00
Fender,,,,,,,,,674.99
Fender,,,Fender Telecaster,Custom,,,,,539.00
Fender,2017,,,Deluxe Stratocaster HSS,6 String,Blizzard Pearl,Solid,,824.99
,,,,,,,,,2800.00
Fender,2018,,Fender Jazzmaster,Limited 60th Anniversary Classic Jazzmaster,6 String,Fiesta Red,,Right-Handed,1199.99
Fender,2003,Maple,Fender Telecaster,Standard Telecaster,6 String,Sunburst,Solid,Right-Handed,534.00
Fender,2018,Poplar,,,,,,,349.99
Fender,2018,,Fender Telecaster,,,,,,1195.00
Fender,,,,,,,,,824.99
Fender,,,,,,,,,674.99
Fender,,,,,,,,,742.99
Fender,,,,,,,,,716.54
Fender,2019,Alder,,Jazzmaster,6 String,Olympic White,Solid,,1949.99
Fender,,,Fender Stratocaster,,,,,,1000.00
,,,,,,,,,1190.00
Jackson,2001,,,SL1 Soloist,,,,,2899.99
Fender,,Alder,,,6 String,,Solid,,520.00
,,,,,,,,,1585.00
Fender,,Alder,,,,,Solidbody,,1699.99
Fender,2019,Mahogany,Fender Telecaster,0972013257,6 String,Green,Solid,Right-Handed,1799.00
Fender,,,,,,,,,824.99
Fender,,'Ash, Alder',Fender Stratocaster,Stratocaster Road Worn,6 String,,Solid,,800.00
,,,,AM VINTAGE STRAT,,,,,1299.00
Fender,,,,,,,,,674.99
Fender,,,,,,,,,1849.99
Fender,,,,,,,,,674.99
Fender,,,,0321222565,,,,,349.99
Fender,2019,,Fender Telecaster,,6 String,,Solid,Right-Handed,999.99
Fender,,,,,,,,,724.99
Fender,,,,,,,,,400.00
Fender,,,,,,,,,1079.99
Fender,,,,Stratocaster,6 String,Fiesta Red,Solid,,4495.00
Fender,2017,Solid Wood,SQUIER,SQUIER CONTEMPORARY TELE,6 String,BLACK METALLIC,Solid,,319.99
Fender,,,Fender Stratocaster,,,,,,1249.99
Fender,,,,,,,,,1324.99
Fender,,,,,6 String,,Solid,,674.99
Fender,,,,,,,,,1599.99
Fender,,,Fender Stratocaster,Jimi Hendrix,,,,,869.00
Fender,,,,,,,,,349.99
Fender,2013,Alder,Fender Stratocaster,Stratocaster,6 String,Sunburst,Solid,,624.00
Fender,,,,American Elite Telecaster Thinline,6 String,,Semi-Hollow,Right-Handed,1799.99
Fender,2018,Alder,Fender Jazzmaster,Jazzmaster,6 String,Blue,Solid,Right-Handed,1199.99
Fender,,,Fender Stratocaster,,,,,,1595.00
Fender USA,1972,,,,6,Blue,,,1850.00
Fender,,,,,,,,,1549.99
Fender,,,,Stratocaster,,,,,22000.00
Fender,,,,,,,,,1449.99
Fender,2012-18,Alder,,Johnny Marr Jaguar,,Lake Placid Blue,Solidbody,,1599.00
Fender,,'Solid Wood, Alder',,Stratocaster,6 String,Orange,Solid,,300.00
Fender,,,,American Standard,,,,,1299.00
Fender,,,,233-0600-000,,,,,449.99
Fender,,,,EOB Sustainer Stratocaster - Olympic White,,,,,1124.99
Fender,1992,,American Standard,,,,,,899.00
Fender,2017,,Fender Telecaster,,,,Jazz,,1450.00
Fender,,,Fender Stratocaster,,,Olympic White,,,1049.00
Fender,,,,,,,,,699.99
Fender,2019,Maple,Fender Telecaster,,6 String,Butterscotch,Solid,,674.99
Fender,2017,,,Traditional 70s Mustang,6 String,Olympic White,Solid,Right-Handed,899.99
Fender,,,,,,,,,1419.00
Fender,,,,,,,,,1099.99
Fender,2019,Alder,American Performer,American Performer Telecaster,6 String,Penny,Solid,,989.99
FENDER®,,,,2004 Showmaster QMT,,tobacco sunburst,Solid,,1000.00
Does not apply,,,,,,,,,4699.00
Fender Custom Shop,2018,Ash,Fender Stratocaster,Vintage,6 String,Super Faded Shell Pink,Solid,,3400.00
Fender,,,,,,,,,1099.99
Fender Custom Shop,,,,,,,,,3920.00
Frender,2013,,Fender Jazzmaster,Select Jazzmaster,6 String,Twilight Burst,Solid,,1750.00
Fender,,,,,,,,,989.99
Fender,,,,0119000700,6 String,3-Color Sunburst,Solid,Right-Handed,1399.99
Fender,,,Fender Stratocaster,Player Stratocaster,6 String,,Solid,Right-Handed,674.99
Fender,2019,Mahogany,Fender Telecaster,,6 String,Green,Solid,Right-Handed,1999.99
Fender,,,,SQUIER STRATOCASTER - EARLY KOREA ISSUE,,,,,339.00
Fender Custom Shop,,,,,,,,,2999.00
Fender,,,,,,,,,674.99
Fender,,,,,,,,,999.99
Fender,2019,,Fender Telecaster,,,Sunburst,Solid,Right-Handed,999.99
Fender,,,,Jimmy Page,6 String,Natural,Solid,,1399.99
Does not apply,,,,,,,,,4250.00
Fender,2019,,Custom Shed Guitars,Custom,6 String,White,Solid,Right-Handed,299.99
Fender,,,,,,,,,999.99
Fender,,'Solid Wood, Ash',,Stratocaster,6 String,ICE BLUE / SILVER MIST,,,1499.00
Fender,,,Player,0144513525,6 String,Sonic Red,Solid,Left-Handed,674.99
Fender,,,,,,,,,674.99
FENDER®,,,,Stratocaster Mexico,,Red Transparent,Solid,,750.00
Fender,2019,Alder,,Telecaster,6 String,Polar White,Solid,,674.99
Fender,,,,,,,,,1272.88
Fender,,,,,,,,,824.99
Fender,,,,,,,,,824.99
Fender USA,2006,Solid Wood,Fender Telecaster,American Professional,6 String,Yellow,Solid,,1195.00
Fender,,,Fender Stratocaster,,,,,,890.00
Fender,,Solid Wood,,Standard Stratocaster,6 String,3-Color Sunburst,Solid,,999.00
Fender,,,,,,,,,999.99
Fender,,Alder,Player,,6-String,Buttercream,Solid Body,Right-Handed,584.99
Fender,,,,,,,,,1899.99
Fender,,Solid Wood,,Lead I,6 String,Wine Red,Solid,,899.00
Fender,,,,,,,,,1199.99
Fender,,,,,,,,,824.99
Fender,2019,Mahogany,,,6 String,Black,Hollow Body,Right-Handed,1999.99
Fender,2019,Mahogany,,,6 String,Black,Hollow Body,Right-Handed,1999.99
Fender,,Alder,,,,,Solidbody,,674.99
Fender,,,,0146303506-COMBO-DLX-1,,,,,799.99
Fender,,,,FEN-0115110342-COMBO-DLX,6 String,Honeyburst,Solid,Right-Handed,1209.99
Fender,,Ash,,,,,Solidbody,,899.99
Fender,,Solid Wood,,Standard Stratocaster,6 String,3-Color Sunburst,Solid,,999.00
Fender,,,,,,,,,999.99
Fender,,,,,,,,,1899.99
Fender,,Solid Wood,,Lead I,6 String,Wine Red,Solid,,899.00
Fender,,,,,,,,,1899.99
Fender,1985,,Fender Stratocaster,Contemporary Stratocaster,6 String,Green,Stratocaster,Right-Handed,699.99
Fender,,,,,,,,,1199.99
Fender,,,,,,,,,1999.99
Fender,,,,,,,,,2963.00
Fender,,Alder,,,,,Solidbody,,624.99
Fender,,Alder,,,6 String,,Solid,,924.99
Fender,2019,,Fender Telecaster,Jimmy Page Telecaster,6 String,Natural,Solid,Right-Handed,1399.99
Fender,,,,,,Blue,,,2995.00
Fender,,,,,,,,,1699.99
Fender,2019,,Player Series,Player Stratocaster,6 String,Black,Solid,Left-Handed,607.50
Fender,,,,,,,,,1099.99
Fender,2019,'Alder, Ash',,Stratocaster 60's,6 String,Plasma Red Burst,Solid,Right-Handed,2249.00
Fender,,,,,,,,,1549.99
Fender,,,Player,0144522500-COMBO-STD,6 String,3-Color Sunburst,Solid,Right-Handed,714.99
Fender,,,,,,,,,824.99
Fender,,Solid Wood,,Custom Shop '59 Esquire Relic,6 String,Aged Vintage White,Solid,,3099.00
Fender,,Alder,Player,,6-String,Buttercream,Solid Body,Right-Handed,584.99
Fender,,,,,,,,,674.99
Fender,,,,,,,,,970.88
Fender USA,,Alder,Fender Stratocaster,American Standard Stratocaster,6 String,Black,,,999.95
Fender,2012,Alder,Fender Stratocaster,,6 String,Black,Solid,Right-Handed,795.00
Fender,2014,,,Custom Deluxe,,,,,3300.00
Fender,,,,,,,,,824.99
Fender,,,,,,,,,606.99
Undisclosed,,,,,,,,,999.99
Fender,,,,Jaguar Special,6 String,Black,,Right-Handed,849.99
Fender,2019,Alder,,Jazz,4 String,Black,Solid,,824.99
Fender,2018,Alder,Player Series,Stratocaster HSS,6 String,Sonic Red,Solid,Right-Handed,607.49
Fender,,,Player,0144503515-COMBO-STD,6 String,Polar White,Solid,Right-Handed,742.49
Fender,,Alder,,,,,Solidbody,,524.99
Fender,2019,,Fender Telecaster,,6 String,Blue,Solid,Right-Handed,1599.00
Fender,2019,Ash,Vintera,Vintera 70s,6 String,Aged Natural,Solid,Right-Handed,899.99
Fender,,,,'Fender American Ultra Stratocaster HSS, Rosewood Fb, Cobra Blue S',,,,,1899.99
Squier by Fender,2018,,Contemporary Active,Jazzmaster,6 String,Graphite Metallic,Solid,Right-Handed,399.99
Squier,,,Fender Stratocaster,,6 String,White,Solid,Right-Handed,475.00
Artist,2019,Rosewood,Fender Telecaster,,6 String,,Solid,Right-Handed,1399.99
Fender,,,,,,,,,999.99
Fender,2019,'Solid Wood, Alder, Maple',Fender Vintera,Vintera '70s Telecaster Custom,6 String,FIESTA RED,Solid,Right-Handed,899.99
Fender,,,,,,,,,899.99
Fender,,Alder,Fender Stratocaster,Stratocaster HSS,6 String,Cobra Blue,Solid,,1899.99
Fender,2005,,Fender Stratocaster,,6 String,,,Lefty made right handed,750.00
Fender,1998,,Fender Telecaster,Telecaster American Standard,,Blue,,,1150.00
Fender,,,,,,,,,899.99
Fender,2003,Mahogany,,'69 Thinline Flame Telecaster,6 String,Hot Rod Flame,Semi-Hollow,Right-Handed,799.99
Fender,,,,,,,,,400.00
Fender,2019,Solid Wood,,Telecaster 1960 Custom Shop Heavy Relic,6 String,Dakota Red with Gold Hardware,Solid,,3199.00
Fender,,,,0143523300,6 Strings,Blonde,,,899.99
Fender,,,,,,,,,1099.99
Fender,2018,,Fender Telecaster,Custom Shop,,Aged Olympic White,,,2500.00
Fender,,Alder,,,6 String,,,,1024.99
Fender,,,,,,,,,999.99
Fender,,,,,,,,,1529.99
Fender,2019,'Solid Wood, Alder',,Channel Exclusive American Performer Stratocaster,6,Olympic White,Solid,Right-Handed,1099.99
Fender,,Alder,,AMULTRASTRATRWULTRBST,,Ultraburst,,,1899.99
Fender,,,Fender Stratocaster,Stratocaster Blacktop,,White,,,879.00
Fender,,,,,,,,,5400.00
Fender,,,,,,,,,2999.00
Fender,,,,,,,,,999.99
Fender,2008,Alder,,Eric Clapton Stratocaster,6 String,Black,Solid,Right-Handed,1149.00
Fender,,,,Player Stratocaster,6 String,Black,Solid,Right-Handed,674.99
Fender,2019,,Fender Telecaster,Player Series,6 String,Orange,Solid,Right-Handed,607.49
Squier,2018,,,,,3-Color Sunburst,,,299.99
Fender,,,,JAZZ BASS,,,,,399.98
Fender,2010,Ash,Telecaster,Telecaster,6 String,Natural,Semi-Hollow,Right-Handed,974.99
Fender,2019,Alder,Fender American Ultra,Ultra Stratocaster HSS,6 String,Arctic Burst,Solid,Right-Handed,1899.99
Fender,,'Mahogany, Maple',Fender Telecaster,Custom,6 String,Amber,Solid,Right-Handed,724.99
Does not apply,,,,,,,,,3600.00
Fender,,,,Stratocaster,,Bowling Ball,,,5995.00
Fender,,,,,,,,,674.99
Fender,,,,014-3523-300,,,,,809.99
Fender,,,,,,,,,674.99
Fender,1984,,Master Series,Flame,6 String,Cherry Sunburst,Solid,Right-Handed,2995.00
Fender,,,,,,,,,674.99
Fender,,,,,,,,,1239.99
Fender,2018,Alder,,Stratocaster,6 String,Black,Sold,,3250.00
Fender,,,,,,,,,329.99
Fender,,,,,,,,,674.99
Fender,,,,,,,,,3800.00
Fender,,,,Stratocaster,6 String,Surf Green,Solid,,2395.00
Fender,,,,,,,,,2499.99
Fender,2018,Alder,,Stratocaster,6 String,Walnut,Solid,,999.99
Does not apply,,,,,,,,,2299.99
,,,,,,,,,5995.00
Fender,,,,,,,,,999.99
Fender,2012,,American Standard,Stratocaster American Standard,6 String,Sienna Burst,Solid,Right-Handed,1199.99
Fender,,,,0144523515,6 String,White,,,674.99
Fender,,,,,,,,,617.00
Fender,2019,Solid Wood,,STRATOCASTER CUSTOM SHOP JIMI HENDRIX IZABELLA LIMITED EDITION,6 String,Aged Olympic White,Solid,,1999.00
Fender,2019,'Maple, Rosewood, Alder',,RARFLAMEMAPLETOPSTRAT,6 String,Brown,Solid,Right-Handed,2499.99
Fender,,,,,,,,,999.99
Fender,,,,,,,,,1899.99
Fender,2019,'Solid Wood, Ash',Fender Telecaster,Custom,6,Amber,Solid,Right-Handed,724.99
Squier,,,,stratocaster,6 String,,Solid,,499.95
Fender,,,Fender Telecaster,Custom,,White,,,575.00
Fender,2019,,Fender Stratocaster,Plus,6 String,Aged Cherry Burst,Solid,Right-Handed,699.99
Fender,,,,,,,,,674.99
Fender,2011,Pine,Fender Telecaster,Telecaster,6 String,White,Solid,Right-Handed,1999.00
Fender,,,,,,,,,1999.99
Fender,,,,,,,,,499.99
FENDER®,2004,,,2004 Stratocaster 50th Anniversary Mexico,,,Solid,,1500.00
Fender,2018,Alder,,Stratocaster,6 String,Sunburst,Solid,,674.99
Squier,2018,Poplar,Contemporary,Contemporary Stratocaster,6 String,Metallic Black,Solid,Left-Handed,349.99
Fender,,Alder,,,6 String,Chrome Silver,Solid,Right-Handed,950.00
Fender,,Alder,,,6 String,Sea Foam Green,Solid,,899.99
Squier,2018,Poplar,Contemporary,Contemporary Stratocaster,6 String,Metallic Red,Solid,Right-Handed,349.99
Fender,2019,'Ash, Maple',,Telecaster,6 String,Blue Cloud,Solid,,2499.99
Fender,,,,,6 String,Yellow,Solid,,674.99
Fender,,,,,,,,,674.99
Fender,1998,Solid Wood,,Nashville Tele,6 String,Brown Sunburst,Solid,,849.00
Fender,2015,,Fender Telecaster,'72 Telecaster Custom TC72,6 String,Black,Solid,Right-Handed,929.99
Fender,,,,0146303513,,,,,674.99
G&L,1991,,,,6 String,Red,Solid,Right-Handed,999.95
Fender Custom Shop,,,,,,,,,3800.00
Fender,,,,,,,,,1649.99
Fender,1993,,,,6 String,,Jazz,Right-Handed,615.00
,,,,STRAT (MEXICO),,,,,369.95
Fender,,,,,,,,,1320.88
Fender,2019,'Solid Wood, Ash',,Limited Edition American Professional Stratocaster,6 String,Antique Natural,Solid,,1749.99
Fender,,,,DEMO Fender Limited Edition American Performer Stratocaster - Nat,,,,,1199.99
Fender Custom Shop,,,,,,,,,3813.92
Fender,,,,,,,,,2499.99
Fender,2019,Mahogany,Fender Telecaster,0972013248,6 String,Sonic Grey,Solid,Right-Handed,1999.99
Fender,,,,,,,,,989.99
Fender,,,,,,,,,1574.99
Does not apply,,,,,,,,,1049.99
Fender,2019,Alder,,Stratocaster,6 String,Penny,Solid,,1099.99
Fender,2019,'Alder, Maple',,Stratocaster,6 String,Sunburst,Solid,,999.99
Fender,,,,,,,,,1099.99
Fender,,,,,,,,,674.99
Fender,2018,,Fender Telecaster,,,Tidepool Blue,,,725.00
Fender,2019,Mahogany,American Acoustasonic Telecaster,Telecaster,6 String,Brown,Telecaster,Right-Handed,1999.99
Fender,,,,,,,,,831.99
Fender,,,Player,0144502582,6 String,Capri Orange,Solid,Right-Handed,674.99
Fender,,,,,,,,,1149.99
Fender,2019,,,,,Green,,,3050.00
Fender,,,,,,,,,674.99
Fender,,Poplar,Contemporary,,6-String,Pearl White,Solid Body,Right-Handed,349.99
Fender,,,,,,,,,1559.99
Fender,,,,,,,,,899.99
Fender,2017,,Fender Stratocaster,Custom Shop,,HLE Gold,,,2400.00
Fender,2017,,Fender Stratocaster,Custom Shop,,Firemist Gold,,,2500.00
Fender,2013,,Fender Stratocaster,Plus,6 String,,,,1050.00
Fender,,,,Jaguar,,,,,549.99
Fender Custom Shop,,,,,,,,,2900.00
Fender,,,,,,,,,674.99
Fender,2019,Ash,,Stratocaster,6 String,Natural,Solid,,1749.99
Fender,,,,,,,,,674.99
Does not apply,,,,,,,,,2299.99
Fender,,,,0149812307,,,,,899.99
Fender,,,,0144013557,,,,,524.99
Fender,,,,,,,,,2499.99
Squier,1990,,Fender Stratocaster,,,,,,295.00
Fender,,,,,,,,,5999.00
Fender,,Alder,,AMULTRATELERWTXT,,Texas Tea,,,1899.99
Fender,1983,Ash,Fender Telecaster,Telecaster Standard,6,Sienna Sunburst,Solid,Right-Handed,1799.99
Fender,2019,Alder,,Stratocaster,6 String,Surf Green,Solid,,899.99
Fender,,,Fender Jaguar,Kurt Cobain,6 String,Tobacco,Solid,Left-Handed,1300.00
Fender,,,,,,,,,719.99
Fender,,Ash,Fender,Telecaster,,,Solid,Right-Handed,799.00
Fender,,,,,,,,,1239.99
Fender,2018,Alder,,Telecaster=,6 String,Sonic Blue,Sold,,899.99
Fender,,,,,,,,,999.99
Fender,1995,,American Standard,Stratocaster American Standard,6 String,Black,Solid,Right-Handed,979.99
Fender,,,,American Elite,6 String,Cherry Burst,Solid,Right-Handed,1899.99
Fender,2016,,,Classic '69 Telecaster Blue Flower,6 String,Blue Flower,Solid,,849.00
Fender,,,,Standard Mustang,6-String,Black,,,499.99
Fender,,,,,,,,,440.08
Fender,,,,,,,,,674.99
Fender Custom Shop,,,,,,,,,4750.00
Fender,,,,,,,,,1399.99
Fender,2019,Alder,American Ultra,American Ultra Telecaster,6 String,Cobra Blue,Solid,Right-Handed,1899.99
Fender,,,,,,,,,1319.99
Fender,2009,,,Stratocaster,6 String,Fiesta Red,Solid,,1395.00
Fender,,,,,,,,,989.99
Fender,,,,Squier Telecaster Custom Classic Vibe,6 String,,Solid,Right-Handed,399.99
Fender,,,,,,,,,1296.00
Fender,2019,Alder,Fender Stratocaster,Custom Shop 1956 Stratocaster Closet Classic,6 String,Olympic White,Solid,Right-Handed,4520.99
Fender,,,,American Elite Thinline Telecaster Semi-Hollow Electric Guitar,,,,,1499.99
Fender,,,Vintera,0149783373,6 String,Sea Foam Green,Solid,Right-Handed,899.99
Fender,2019,Alder,,Telecaster,6 String,Mocha,Solid,,899.99
Fender,,,,,6 String,Blue,Solid,,674.99
Fender,,,Player,0145212582,6 String,Capri Orange,Solid,Right-Handed,674.99
Fender,2001,,Fender Stratocaster,Custom,,,,Right-Handed,1950.00
Fender,,,,,,,,,999.99
Fender,2017,,Fender Jazzmaster,,,Pink,,,899.00
Fender,,,,,,,,,1239.99
Fender,,,,'Fender American Ultra Stratocaster, Maple Fingerboard, Texas Tea',,,,,1899.99
Fender,,,,'Fender American Ultra Stratocaster, Maple Fingerboard, Cobra Blue',,,,,1899.99
Does not apply,,,,,,,,,899.99
Fender,2019,Alder,Vintera Series,Vintera '60s Stratocaster,6 String,Ice Blue Metallic,Solid,Right-Handed,899.99
Fender,,,Vintera,0149852372,6 String,Sonic Blue,Solid,Right-Handed,899.99
Does not apply,,,,,,,,,899.99
,,,,,,,,,4890.00
Fender,,,,,,,,,749.00
Fender,,,,,,,,,1999.99
